0	328	5	0	0	0	0
1	523	5	0	0	0	0
2	569	5	0	0	0	0
3	469	5	0	0	0	0
4	506	5	0	0	0	0
5	500	5	0	0	0	0
6	536	5	0	0	0	0
7	512	5	0	0	0	0
8	505	5	0	0	0	0
9	549	5	0	0	0	0
10	495	5	0	0	0	0
11	487	5	0	0	0	0
12	498	5	0	0	0	0
13	505	5	0	0	0	0
14	532	5	0	0	0	0
15	565	5	0	0	0	0
0	505	5	0	0	0	0
1	548	5	0	0	0	0
2	487	5	0	0	0	0
3	489	5	0	0	0	0
4	496	5	0	0	0	0
5	508	5	0	0	0	0
6	537	5	0	0	0	0
7	595	5	0	0	0	0
8	509	5	0	0	0	0
9	555	5	0	0	0	0
10	482	5	0	0	0	0
11	492	5	0	0	0	0
12	498	5	0	0	0	0
13	511	5	0	0	0	0
14	495	5	0	0	0	0
15	289	5	0	0	0	0
0	517	5	0	0	0	0
1	571	5	0	0	0	0
2	472	5	0	0	0	0
3	508	5	0	0	0	0
4	505	5	0	0	0	0
5	512	5	0	0	0	0
6	730	5	0	0	0	0
7	513	5	0	0	0	0
8	573	5	0	0	0	0
9	466	5	0	0	0	0
10	500	5	0	0	0	0
11	501	5	0	0	0	0
12	529	5	0	0	0	0
13	497	5	0	0	0	0
14	475	5	0	0	0	0
15	530	5	0	0	0	0
0	541	5	0	0	0	0
1	474	5	0	0	0	0
2	499	5	0	0	0	0
3	498	5	0	0	0	0
4	508	5	0	0	0	0
5	709	5	0	0	0	0
6	511	5	0	0	0	0
7	566	5	0	0	0	0
8	472	5	0	0	0	0
9	499	5	0	0	0	0
10	498	5	0	0	0	0
11	519	5	0	0	0	0
12	489	5	0	0	0	0
13	429	5	0	0	0	0
14	525	5	0	0	0	0
15	547	5	0	0	0	0
0	476	5	0	0	0	0
1	507	5	0	0	0	0
2	510	5	0	0	0	0
3	487	5	0	0	0	0
4	340	5	0	0	0	0
5	523	5	0	0	0	0
6	556	5	0	0	0	0
7	473	5	0	0	0	0
8	505	5	0	0	0	0
9	507	5	0	0	0	0
10	485	5	0	0	0	0
11	303	5	0	0	0	0
12	522	5	0	0	0	0
13	570	5	0	0	0	0
14	461	5	0	0	0	0
15	502	5	0	0	0	0
0	501	5	0	0	0	0
1	529	5	0	0	0	0
2	527	5	0	0	0	0
3	504	5	0	0	0	0
4	550	5	0	0	0	0
5	492	5	0	0	0	0
6	488	5	0	0	0	0
7	497	5	0	0	0	0
8	503	5	0	0	0	0
9	542	5	0	0	0	0
10	504	5	0	0	0	0
11	495	5	0	0	0	0
12	540	5	0	0	0	0
13	510	5	0	0	0	0
14	485	5	0	0	0	0
15	494	5	0	0	0	0
0	508	5	0	0	0	0
1	532	5	0	0	0	0
2	497	5	0	0	0	0
3	470	5	0	0	0	0
4	526	5	0	0	0	0
5	538	5	0	0	0	0
6	479	5	0	0	0	0
7	501	5	0	0	0	0
8	504	5	0	0	0	0
9	531	5	0	0	0	0
10	540	5	0	0	0	0
11	506	5	0	0	0	0
12	546	5	0	0	0	0
13	493	5	0	0	0	0
14	494	5	0	0	0	0
15	502	5	0	0	0	0
0	516	5	0	0	0	0
1	492	5	0	0	0	0
2	368	5	0	0	0	0
3	521	5	0	0	0	0
4	568	5	0	0	0	0
5	467	5	0	0	0	0
6	507	5	0	0	0	0
7	501	5	0	0	0	0
8	532	5	0	0	0	0
9	513	5	0	0	0	0
10	500	5	0	0	0	0
11	543	5	0	0	0	0
12	498	5	0	0	0	0
13	483	5	0	0	0	0
14	498	5	0	0	0	0
15	505	5	0	0	0	0
0	500	5	0	0	0	0
1	752	5	0	0	0	0
2	512	5	0	0	0	0
3	574	5	0	0	0	0
4	462	5	0	0	0	0
5	500	5	0	0	0	0
6	499	5	0	0	0	0
7	524	5	0	0	0	0
8	496	5	0	0	0	0
9	427	5	0	0	0	0
10	527	5	0	0	0	0
11	553	5	0	0	0	0
12	477	5	0	0	0	0
13	504	5	0	0	0	0
14	506	5	0	0	0	0
15	486	5	0	0	0	0
0	278	5	0	0	0	0
1	517	5	0	0	0	0
2	568	5	0	0	0	0
3	468	5	0	0	0	0
4	505	5	0	0	0	0
5	505	5	0	0	0	0
6	510	5	0	0	0	0
7	727	5	0	0	0	0
8	512	5	0	0	0	0
9	574	5	0	0	0	0
10	465	5	0	0	0	0
11	496	5	0	0	0	0
12	502	5	0	0	0	0
13	508	5	0	0	0	0
14	494	5	0	0	0	0
15	494	5	0	0	0	0
0	518	5	0	0	0	0
1	580	5	0	0	0	0
2	460	5	0	0	0	0
3	497	5	0	0	0	0
4	497	5	0	0	0	0
5	509	5	0	0	0	0
6	532	5	0	0	0	0
7	569	5	0	0	0	0
8	503	5	0	0	0	0
9	552	5	0	0	0	0
10	486	5	0	0	0	0
11	485	5	0	0	0	0
12	499	5	0	0	0	0
13	507	5	0	0	0	0
14	526	5	0	0	0	0
15	500	5	0	0	0	0
0	487	5	0	0	0	0
1	533	5	0	0	0	0
2	531	5	0	0	0	0
3	481	5	0	0	0	0
4	504	5	0	0	0	0
5	507	5	0	0	0	0
6	514	5	0	0	0	0
7	711	5	0	0	0	0
8	510	5	0	0	0	0
9	565	5	0	0	0	0
10	470	5	0	0	0	0
11	497	5	0	0	0	0
12	497	5	0	0	0	0
13	510	5	0	0	0	0
14	489	5	0	0	0	0
15	314	5	0	0	0	0
0	519	5	0	0	0	0
1	576	5	0	0	0	0
2	460	5	0	0	0	0
3	502	5	0	0	0	0
4	502	5	0	0	0	0
5	528	5	0	0	0	0
6	494	5	0	0	0	0
7	477	5	0	0	0	0
8	526	5	0	0	0	0
9	544	5	0	0	0	0
10	473	5	0	0	0	0
